 126.456 -64.213             3201.600      640.320  -0.120  0.000   0.000   0.000   0.0000 NVSS
 263.796  -3.445             3178.526      635.705  -0.225  0.000   0.000   0.000   0.000   PCCS2
 278.214  74.481             3168.000      633.600   0.692  0.000   0.000   0.000   0.000    GB6
  37.767  -0.218             3158.000      631.600  -0.313  0.000   0.000   0.000   0.000    GB6
 346.148  53.123             3157.400      631.480  -0.117  0.000   0.000   0.000   0.0001 NVSS
 286.368 -27.159             3142.000      628.400   0.296  0.000   0.000   0.000   0.000    AT20G
 263.921   0.276             3134.227      626.845  -0.494  0.000   0.000   0.000   0.000   PCCS2
 179.837 -31.047             3132.000      626.400   0.616  0.000   0.000   0.000   0.000    GB6
 347.220  70.170             3112.000      622.400   0.561  0.000   0.000   0.000   0.000    GB6
  12.808  -0.225             3109.200      621.840   2.000  0.000   0.000   0.000   0.0001 NVSS
 147.932 -44.043             3073.000      614.600   0.283  0.000   0.000   0.000   0.000    GB6
  29.934  -0.056             3056.600      611.320   0.468  0.000   0.000   0.000   0.0001 NVSS
  30.113   1.372             3050.500      610.100  -0.360  0.000   0.000   0.000   0.0001 NVSS
  71.400  -3.099             3048.000      609.600  -0.108  0.000   0.000   0.000   0.000    GB6
  25.397  -0.141             3043.700      608.740  -0.269  0.000   0.000   0.000   0.0001 NVSS
 191.362 -11.007             3043.000      608.600   0.016  0.000   0.000   0.000   0.000    GB6
  29.712  -0.258             3035.000      607.000   0.726  0.000   0.000   0.000   0.0001 NVSS
 143.890  -1.056             3022.000      604.400  -0.571  0.000   0.000   0.000   0.000    GB6
  82.591   0.389             3018.000      603.600   0.368  0.000   0.000   0.000   0.000    GB6
  63.168   0.447             3006.000      601.200   1.798  0.000   0.000   0.000   0.000    GB6
 166.637 -33.595             2993.000      598.600   0.031  0.000   0.000   0.000   0.000    GB6
 272.139  -1.551             2980.418      596.084  -0.743  0.000   0.000   0.000   0.000   PCCS2
 233.585   1.444             2974.800      594.960  -0.419  0.000   0.000   0.000   0.0000 NVSS
 231.481  -4.410             2969.685      593.937   0.614  0.000   0.000   0.000   0.000   PCCS2
 124.421  -4.436             2968.000      593.600   0.234  0.000   0.000   0.000   0.000    GB6
 323.225  54.568             2958.500      591.700  -0.147  0.000   0.000   0.000   0.0001 NVSS
  78.146   1.811             2954.000      590.800   0.420  0.000   0.000   0.000   0.000    GB6
 128.808  31.516             2952.200      590.440  -0.120  0.000   0.000   0.000   0.0000 NVSS
  35.618  -0.038             2951.000      590.200   0.243  0.000   0.000   0.000   0.000    GB6
 204.926 -41.756             2940.200      588.040   0.584  0.000   0.000   0.000   0.0000 NVSS
